"Date","BTC.USD","SOL.USD","BCH.USD","MATIC.USD","ALGO.USD","LINK.USD","ETH.USD","LTC.USD","ADA.USD","AVAX.USD"
"2017-08-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-08-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-08-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-08-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-08-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-08-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-08-31",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-09-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-10-31",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-11-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2017-12-31",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-01-31",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-07",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-02-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-09",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-02-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-02-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-19",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-03-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-28",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-03-29",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-03-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-03-31",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-03",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-04",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-05",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-06",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-07",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-08",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-09",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-10",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-11",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-12",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-13",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-14",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-15",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-16",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-17",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-18",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-19",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-21",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-25",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-26",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-04-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-04-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-05-31",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-01",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-02",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-03",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-05",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-06",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-07",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-08",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-11",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-12",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-13",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-25",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-26",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-27",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-28",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-06-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-06-30",100,NA,NA,NA,NA,NA,NA,50,NA,NA
"2018-07-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-09",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-10",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-11",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-12",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-13",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-14",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-15",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-16",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-17",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-18",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-19",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-20",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-21",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-22",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-23",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-24",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-25",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-26",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-27",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-28",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-29",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-30",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-07-31",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-01",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-02",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-03",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-04",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-05",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-06",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-07",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-08",50,NA,NA,NA,NA,NA,NA,100,NA,NA
"2018-08-09",16.6666666666667,NA,33.3333333333333,NA,NA,83.3333333333333,66.6666666666667,50,100,NA
"2018-08-10",33.3333333333333,NA,16.6666666666667,NA,NA,83.3333333333333,66.6666666666667,50,100,NA
"2018-08-11",50,NA,16.6666666666667,NA,NA,83.3333333333333,66.6666666666667,33.3333333333333,100,NA
"2018-08-12",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,50,33.3333333333333,100,NA
"2018-08-13",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-14",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-15",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-16",50,NA,16.6666666666667,NA,NA,83.3333333333333,66.6666666666667,33.3333333333333,100,NA
"2018-08-17",33.3333333333333,NA,16.6666666666667,NA,NA,83.3333333333333,66.6666666666667,50,100,NA
"2018-08-18",50,NA,16.6666666666667,NA,NA,83.3333333333333,66.6666666666667,33.3333333333333,100,NA
"2018-08-19",50,NA,16.6666666666667,NA,NA,83.3333333333333,66.6666666666667,33.3333333333333,100,NA
"2018-08-20",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,50,33.3333333333333,100,NA
"2018-08-21",50,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,66.6666666666667,100,NA
"2018-08-22",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-23",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-24",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-25",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-26",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-27",66.6666666666667,NA,16.6666666666667,NA,NA,83.3333333333333,33.3333333333333,50,100,NA
"2018-08-28",66.6666666666667,NA,16.6666666666667,NA,NA,100,33.3333333333333,50,83.3333333333333,NA
"2018-08-29",50,NA,16.6666666666667,NA,NA,100,33.3333333333333,66.6666666666667,83.3333333333333,NA
"2018-08-30",50,NA,16.6666666666667,NA,NA,100,33.3333333333333,66.6666666666667,83.3333333333333,NA
"2018-08-31",66.6666666666667,NA,16.6666666666667,NA,NA,100,33.3333333333333,50,83.3333333333333,NA
"2018-09-01",50,NA,16.6666666666667,NA,NA,100,33.3333333333333,66.6666666666667,83.3333333333333,NA
