"Date","BTC.USD","SOL.USD","BCH.USD","MATIC.USD","ALGO.USD","LINK.USD","ETH.USD","LTC.USD","ADA.USD","AVAX.USD"
"2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-26",199.387077956336,847.868235044915,106.606249935629,5581.81001690617,148.13991903231,63.9506872156586,414.571168005743,174.21565339378,1208.48436649784,126.371609048105
"2021-06-27",221.566383386647,912.684069855916,108.416347657481,5835.2743381725,166.044481264339,70.3408183428853,453.632195257575,187.140422740809,1218.23629883401,136.060858676703
"2021-06-28",221.526178739981,1013.6748743015,121.384456455033,5826.2098909245,155.982115935761,81.6798144453246,485.556043417843,202.875562657273,1215.97445041573,168.414382314701
"2021-06-29",230.741963558613,1049.41700693686,128.088012316747,5832.80304955527,163.203916413365,92.3873476819018,500.618194675837,213.785368866772,1252.46439548927,186.062277830464
"2021-06-30",224.918767630493,1126.98155476632,130.825683157214,5692.8248895946,155.232838989792,97.9171695659721,531.927846957897,210.828759758696,1268.933921751,176.58576681428
"2021-07-01",216.137939322254,1067.55355068178,119.063984943576,5576.27502634352,150.830563790231,89.36241341236,498.406045038285,197.057033491331,1264.74837786747,170.526801394333
"2021-07-02",220.509911645912,1195.48384418924,125.591169020725,5939.90258318739,166.866278794759,98.2021322091059,520.970129695586,204.834336446601,1400.6263385026,183.478782100838
"2021-07-03",228.632717206892,1253.5420403462,130.883321788481,5930.3935309973,179.288954873899,99.2458697104721,542.416252851063,207.753928478252,1406.03877404644,186.048721174838
"2021-07-04",230.732524631388,1263.69905345599,137.781287835113,6070.65369315127,180.854398559723,104.816824403423,558.497543855489,210.091000007575,1413.45539087475,211.783818172179
"2021-07-05",212.65580806074,1141.12142183076,127.450896344789,5746.87649275516,175.037436452409,90.8993866498166,521.144331949199,197.807654807815,1340.27105716395,202.331561932821
"2021-07-06",222.839341552008,1474.68755887421,132.541107225138,6493.56830760268,217.792644001085,128.725855629032,582.092512790565,202.237764743871,1427.94263425567,277.578443139501
"2021-07-07",217.325215944606,1496.62421960768,127.910960388867,6554.151432952,196.240205287999,120.634728199289,577.326870204618,194.40592124213,1395.86140724947,279.763393367448
"2021-07-08",201.193827473675,1303.83253989058,110.16479561446,6173.08802308802,182.828466856446,93.7364875424054,504.39880052962,180.20550895647,1283.3784008653,210.420028896501
"2021-07-09",205.464684258034,1209.70451509316,112.357150524336,6050.2808002808,173.723137584552,80.0576056485313,487.184970910827,181.336573944398,1223.98724552367,196.180983423862
"2021-07-10",196.737317067873,1221.17439497276,109.629443929065,5885.22694252339,174.836606342232,72.9990129022015,469.161193839063,173.884473604506,1172.15900975958,198.649565836087
"2021-07-11",200.769862777702,1226.05838345192,107.875009441113,5736.75161019322,168.642478499463,69.2936201250677,470.361212150835,164.639047454378,1165.4123411365,203.076946364871
"2021-07-12",186.930378991345,1092.39383364669,100.506575159113,5468.20999720748,152.63642302388,53.2392687307652,425.291940220183,163.161390936779,1095.17512768781,175.979405490359
"2021-07-13",186.209638349613,1110.90556403358,83.5737273363478,5243.33823030851,154.530944170007,53.3922128502631,408.953563972097,162.955802387711,1062.20464483886,165.475170307666
"2021-07-14",187.17203749,1251.44418018392,80.4964876711957,5288.43051929214,162.677126821734,54.7676893160896,425.537596852657,162.932474541988,1076.41499762342,184.143057346696
"2021-07-15",176.465975807452,1155.36750210463,73.9327302338448,5000.53519488074,163.710631763627,46.0422255980581,406.349718527358,153.567627254853,1047.08304027758,174.991889474925
"2021-07-16",177.523384373796,1126.86236906726,75.684433217085,4899.77850243032,162.369232003316,43.7242161861849,413.444570053769,153.792739481526,1027.87803659287,168.802147269631
"2021-07-17",177.626222869161,1113.60460305299,77.4268108251459,4687.12818062358,151.094208486796,44.1917051771017,414.787768341865,155.084075021324,1004.8612681897,160.431900884865
"2021-07-18",176.894674360045,1108.16093994085,75.9924724882492,4610.46959199384,152.929886358606,42.4760675150608,401.185494917207,150.972612191066,1002.26282266175,160.070207883166
"2021-07-19",162.457286967513,1087.882735365,65.8058111834507,4409.27491514964,147.394488506165,33.2783834482348,378.317007601983,135.27516784942,931.603743202334,151.086101783295
"2021-07-20",150.138551438459,1143.70748335338,64.5370822543914,4314.66862845445,142.673066414204,39.4520150794754,384.240598085748,128.261709217879,930.588131988214,153.815829305184
"2021-07-21",150.401364417695,1308.34684914869,66.5033764613058,5320.30763596411,153.885207956121,41.3145059325156,407.654699799413,121.433049808532,1000.03861112942,162.74918626239
"2021-07-22",149.216224081464,1316.51315442975,66.1793849699218,4959.47483337164,152.868700387229,34.7287600188788,389.447802754061,122.483604622358,972.749882429548,150.985891270231
"2021-07-23",159.687192819022,1354.76381799305,68.6120764582856,5470.5985915493,161.745888283105,35.7435076799634,418.533264732671,124.931864331538,1016.09318764283,160.419520302874
"2021-07-24",161.613379650883,1401.31811020657,67.2520783315449,5268.57433693378,169.635659141705,31.216031232023,430.774239973959,113.53315388734,1041.3342586167,166.673437238943
"2021-07-25",171.27400774935,1475.91161531537,68.2254703812152,5375.9277599767,193.557132868055,37.8254743665306,439.457878176098,117.466399246927,1055.13817453527,170.652988892929
"2021-07-26",185.558905053176,1579.45499938889,85.8797756322341,6045.91232942881,191.89871680505,53.9819875923378,467.005078592001,131.492976120496,1120.68828384919,176.189487410757
"2021-07-27",188.606343046906,1541.02455105506,89.8753497347271,6481.13924050633,197.080017806466,62.8520080906396,468.898597870915,132.838237256986,1143.2979664874,189.157456268347
"2021-07-28",201.371764526646,1766.7397065742,90.0052294740406,6631.02876839454,203.758739682757,66.0329904476999,490.902080759359,150.861692418885,1196.7699566566,201.404340622131
"2021-07-29",197.728611208719,2089.1209263396,101.569348392359,7291.39583483462,230.168263129327,71.731982759914,515.663680828074,158.046353116305,1246.33870156014,228.93660179609
"2021-07-30",211.781470090164,2147.49426920579,111.107461431044,7588.04457225018,235.190781794673,101.070841912151,544.418153235509,170.780968964949,1301.91284045026,250.002207304671
"2021-07-31",202.05507628147,2290.29739728695,109.278334084153,7790.45259091903,237.21314301061,102.780754629845,556.045883992774,160.716916956316,1321.02067572215,272.539420365489
"2021-08-01",190.999317540194,2041.11161116112,97.2828024890223,7360.65074076699,216.42809114971,91.7963824791122,546.347709711104,153.177820660225,1241.92490605619,249.677081590935
"2021-08-02",189.3028035121,2153.78543246192,111.504309373105,7557.70017533606,232.230740167461,117.459386034592,581.223390099954,162.935950812414,1321.77702050074,258.918214141336
"2021-08-03",173.492171014431,2307.28101716854,119.947030236947,7911.28410788708,250.740109330917,129.863795154752,545.59741490407,156.952469863129,1360.9521159321,276.064969828193
"2021-08-04",181.2249031257,2468.75543632452,126.41968466682,8492.62101052975,246.935431143597,130.973254268501,577.526815540415,161.697966630791,1343.40823538047,329.560486247552
