"Date","BTC.USD","SOL.USD","BCH.USD","MATIC.USD","ALGO.USD","LINK.USD","ETH.USD","LTC.USD","ADA.USD","AVAX.USD"
"2020-11-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-11-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-05-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-09-26",301.912843618905,4228.93869052347,126.822664914854,5833.08854606932,443.554303821908,137.893707382926,761.425571834475,226.140683124393,2211.01146875392,1372.97425190819
"2021-09-27",291.969132164069,4236.52782618928,113.715234274605,5700.02668659266,433.451121590619,114.190051517864,720.879356459487,215.348745915045,2008.76519197923,1337.86058523812
"2021-09-28",283.154762180392,4348.81776101422,109.822193421242,5461.55353171662,375.714585928482,113.884704571262,690.432814476014,209.988854504018,1925.62806083424,1363.03451077256
"2021-09-29",283.271006557675,4493.7394809249,111.994160731522,5487.88310038119,377.379500692986,126.203586825765,693.074285605006,216.439965515315,1941.57697591445,1481.48150919477
"2021-09-30",306.054339275032,4768.01526359306,120.390768824153,5492.76038306952,371.085675607661,143.486322999916,733.943643762115,230.263474559567,1992.23249094615,1444.59626340587
"2021-10-01",353.101918398512,5551.19855520463,138.899231927224,6571.20653319283,430.764513552564,172.515014396515,836.427192827599,258.712204627475,2207.38977162418,1527.77477722719
"2021-10-02",351.130889066226,6338.98224085073,151.169813373725,6996.19636602452,460.511801712312,192.114956521645,879.582051725542,276.76749115667,2322.98188784021,1662.61116186879
"2021-10-03",356.900648931902,6675.36818352587,160.664106215654,7044.90026954178,533.263135760619,196.190668314759,886.476387025191,274.294290270242,2311.73391283868,1608.67355768513
"2021-10-04",360.307608152778,6526.8779548449,149.149048683447,6737.49059240942,517.058923047949,182.398842732147,858.675648615611,258.527211558219,2172.21634076473,1544.98948527054
"2021-10-05",377.283336247742,6075.23750359341,167.526087768852,6877.03943527414,514.510243116726,183.078436647515,894.053139882299,275.062502119136,2189.35044697777,1525.18328213533
"2021-10-06",422.060810514497,6981.3436875359,181.20369131583,7226.7870667055,532.633291840808,205.688979678497,950.585510755739,288.612829109226,2283.58223429015,1599.26191282481
"2021-10-07",404.322260527757,6631.89014205453,174.173618502647,7427.46786177615,518.036344354907,199.558889688932,949.702750797811,283.133068926852,2327.5,1683.91647020527
"2021-10-08",394.406397322724,6620.27139124479,155.015715497911,7980.97643097643,517.876209841399,177.647137635824,915.992945145812,272.677719989546,2226.70771278809,1450.09992882169
"2021-10-09",396.799957270894,6074.58827438846,158.876290273425,7804.1769041769,471.646412448256,164.978599391393,878.066154265475,275.595998106243,2123.80672062791,1330.03294922089
"2021-10-10",384.860359319767,6053.08263614412,147.191111279545,7153.87923519498,445.863621376605,143.700137380374,823.491128429845,258.370077024233,1992.08664603666,1305.45619805772
"2021-10-11",404.953196248812,5869.64692665968,151.100072472196,6865.69028283394,417.013795864552,132.855796781664,845.069719308653,253.702898134894,1940.01295312471,1250.250117252
"2021-10-12",384.97876900284,5803.86050330257,144.959476401632,6735.35883831332,406.612760397764,114.999071414957,800.771638578888,240.529691342094,1825.94107275933,1131.0047919488
"2021-10-13",402.377060887366,6061.39651795701,134.492136703391,6912.75850378574,435.547057041663,132.93048177755,846.035946070205,255.678921128742,1911.03608569434,1128.87311516305
"2021-10-14",401.522281411583,6369.99656533319,130.621227243639,7228.42471714534,451.805294306556,143.375839988441,897.674149873798,261.346198325021,1922.76205299309,1251.33366875049
"2021-10-15",435.816232772743,7074.09214290631,138.921314590158,9110.03490401396,456.142349070581,150.93283957387,923.372193616917,281.516899893175,1976.85187790125,1262.88529234112
"2021-10-16",437.815915223907,7229.4800468599,150.202525785147,9166.80612809943,500.533098925781,156.399555536722,945.898068739526,290.392277672503,1992.66701260763,1322.67980536966
"2021-10-17",441.935787830215,7155.00433046316,148.332128673745,8599.88651296141,465.789785254185,149.151149530384,942.9829671681,290.46799663569,1932.87623463771,1236.44532220975
