"Date","BTC.USD","SOL.USD","BCH.USD","MATIC.USD","ALGO.USD","LINK.USD","ETH.USD","LTC.USD","ADA.USD","AVAX.USD"
"2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-24",90,10,60,30,40,50,70,100,80,20
"2020-12-25",90,10,60,30,40,50,80,100,70,20
"2020-12-26",90,10,60,40,30,50,80,100,70,20
"2020-12-27",90,10,60,30,40,50,80,100,70,20
"2020-12-28",90,10,60,30,40,50,80,100,70,20
"2020-12-29",90,10,60,30,40,50,80,100,70,20
"2020-12-30",90,10,60,30,40,50,80,100,70,20
"2020-12-31",100,10,60,30,40,50,80,90,70,20
"2021-01-01",100,10,60,30,40,50,80,90,70,20
"2021-01-02",90,10,60,30,40,50,80,100,70,20
"2021-01-03",90,10,60,30,40,50,80,100,70,20
"2021-01-04",90,20,60,30,40,50,80,100,70,10
"2021-01-05",90,10,60,30,40,50,80,100,70,20
"2021-01-06",70,10,60,50,30,40,80,100,90,20
"2021-01-07",100,10,60,50,30,40,80,90,70,20
"2021-01-08",100,10,50,60,20,40,80,90,70,30
"2021-01-09",90,10,60,50,20,30,80,100,70,40
"2021-01-10",80,20,60,50,10,30,90,100,70,40
"2021-01-11",100,20,60,40,10,30,90,80,70,50
"2021-01-12",100,30,60,40,10,20,90,80,70,50
"2021-01-13",100,30,60,40,10,20,90,80,70,50
"2021-01-14",100,20,50,40,10,30,90,80,70,60
"2021-01-15",100,10,30,50,20,40,90,80,70,60
"2021-01-16",80,10,40,50,20,30,90,60,100,70
"2021-01-17",80,10,30,40,20,50,90,60,100,70
"2021-01-18",70,10,40,50,20,30,90,80,100,60
"2021-01-19",70,20,50,40,10,30,100,80,90,60
"2021-01-20",60,20,30,40,10,50,100,70,90,80
"2021-01-21",60,20,30,50,10,40,90,70,100,80
"2021-01-22",70,30,20,40,10,50,90,60,100,80
"2021-01-23",60,20,10,40,30,50,80,70,100,90
"2021-01-24",70,40,10,30,20,50,100,60,90,80
"2021-01-25",70,50,10,30,20,40,100,60,90,80
"2021-01-26",60,50,10,70,30,20,100,40,90,80
"2021-01-27",60,50,10,70,30,20,100,40,90,80
"2021-01-28",50,60,10,70,30,20,90,40,100,80
"2021-01-29",50,60,10,70,40,20,90,30,100,80
"2021-01-30",40,70,10,60,50,20,90,30,100,80
"2021-01-31",40,60,10,70,50,20,80,30,100,90
"2021-02-01",40,60,10,70,50,20,80,30,100,90
"2021-02-02",30,70,10,60,50,20,90,40,100,80
"2021-02-03",30,70,10,60,50,20,80,40,100,90
"2021-02-04",30,80,10,60,50,20,70,40,90,100
"2021-02-05",30,80,10,60,50,20,70,40,100,90
"2021-02-06",40,60,10,70,50,20,80,30,100,90
"2021-02-07",40,60,10,80,50,20,70,30,90,100
"2021-02-08",40,50,10,80,60,20,70,30,90,100
"2021-02-09",30,50,10,80,60,20,70,40,90,100
"2021-02-10",30,70,10,80,50,20,60,40,90,100
"2021-02-11",30,70,10,80,60,20,50,40,90,100
"2021-02-12",30,60,10,80,70,20,50,40,90,100
"2021-02-13",30,60,10,80,70,20,50,40,90,100
"2021-02-14",30,60,20,80,70,10,50,40,90,100
"2021-02-15",30,60,20,80,70,10,50,40,90,100
"2021-02-16",30,50,20,80,70,10,60,40,90,100
"2021-02-17",30,50,20,80,70,10,60,40,90,100
"2021-02-18",30,60,20,80,70,10,50,40,90,100
"2021-02-19",40,70,30,90,60,10,50,20,80,100
"2021-02-20",40,70,20,80,60,10,50,30,90,100
"2021-02-21",40,70,20,80,60,10,50,30,90,100
"2021-02-22",40,70,20,90,60,10,50,30,80,100
"2021-02-23",50,90,10,80,60,20,40,30,70,100
"2021-02-24",40,100,10,90,60,20,50,30,70,80
"2021-02-25",40,70,10,100,60,20,50,30,90,80
"2021-02-26",40,70,10,100,60,20,50,30,90,80
"2021-02-27",40,70,10,100,60,20,50,30,90,80
"2021-02-28",40,80,10,100,60,20,50,30,90,70
"2021-03-01",40,70,10,100,60,30,50,20,90,80
"2021-03-02",50,70,10,100,60,30,40,20,90,80
"2021-03-03",50,70,10,100,60,30,40,20,90,80
"2021-03-04",40,70,10,100,60,20,50,30,90,80
"2021-03-05",40,70,10,100,60,20,50,30,90,80
"2021-03-06",40,80,10,100,60,20,50,30,90,70
"2021-03-07",40,80,10,100,60,20,50,30,70,90
"2021-03-08",40,80,10,100,60,30,50,20,70,90
"2021-03-09",40,80,10,100,60,20,50,30,70,90
"2021-03-10",40,80,10,100,60,20,50,30,70,90
"2021-03-11",40,90,10,100,60,20,50,30,70,80
"2021-03-12",40,90,10,100,60,20,50,30,70,80
"2021-03-13",40,90,10,100,60,20,50,30,70,80
"2021-03-14",40,80,10,100,60,20,50,30,70,90
"2021-03-15",40,80,10,100,60,20,50,30,70,90
"2021-03-16",40,80,10,100,60,20,50,30,70,90
"2021-03-17",40,80,10,100,60,30,50,20,70,90
"2021-03-18",40,80,10,100,60,30,50,20,70,90
"2021-03-19",40,80,20,100,60,30,50,10,70,90
"2021-03-20",40,80,10,100,60,30,50,20,70,90
"2021-03-21",40,80,10,100,60,30,50,20,70,90
"2021-03-22",40,90,10,100,60,30,50,20,70,80
"2021-03-23",30,90,20,100,60,40,50,10,70,80
"2021-03-24",40,90,20,100,60,30,50,10,70,80
"2021-03-25",30,90,20,100,60,40,50,10,70,80
"2021-03-26",30,90,20,100,60,40,50,10,70,80
"2021-03-27",30,90,20,100,60,40,50,10,70,80
"2021-03-28",30,90,10,100,60,40,50,20,70,80
"2021-03-29",30,90,10,100,60,40,50,20,70,80
"2021-03-30",30,90,10,100,60,50,40,20,70,80
"2021-03-31",30,90,10,100,60,50,40,20,70,80
"2021-04-01",30,90,20,100,60,40,50,10,70,80
"2021-04-02",30,90,20,100,60,40,50,10,70,80
"2021-04-03",30,90,20,100,60,50,40,10,70,80
"2021-04-04",30,90,20,100,60,50,40,10,70,80
"2021-04-05",30,90,20,100,60,50,40,10,70,80
"2021-04-06",30,100,20,90,60,50,40,10,70,80
"2021-04-07",30,100,20,90,60,50,40,10,70,80
"2021-04-08",20,90,30,100,60,50,40,10,70,80
"2021-04-09",30,90,10,100,60,50,40,20,70,80
"2021-04-10",30,90,10,100,60,50,40,20,70,80
"2021-04-11",20,90,10,100,60,50,40,30,70,80
"2021-04-12",20,90,10,100,60,50,40,30,80,70
"2021-04-13",20,90,10,100,60,50,40,30,80,70
"2021-04-14",20,90,10,100,60,50,40,30,80,70
"2021-04-15",10,90,20,100,60,40,50,30,80,70
"2021-04-16",10,90,50,100,70,30,20,40,80,60
"2021-04-17",10,90,40,100,70,20,30,50,80,60
"2021-04-18",10,90,50,100,70,20,30,40,80,60
"2021-04-19",10,90,50,100,70,40,20,30,80,60
"2021-04-20",10,90,50,100,70,40,20,30,80,60
"2021-04-21",10,90,50,100,70,20,40,30,80,60
"2021-04-22",10,100,50,90,70,20,60,30,80,40
"2021-04-23",20,90,60,100,70,10,50,30,80,40
"2021-04-24",20,100,60,90,70,10,40,30,80,50
"2021-04-25",20,100,40,90,70,10,50,30,80,60
"2021-04-26",20,90,50,100,60,10,40,30,80,70
"2021-04-27",20,90,50,100,60,10,40,30,80,70
"2021-04-28",20,90,50,100,60,10,40,30,80,70
"2021-04-29",10,90,60,100,50,20,40,30,80,70
"2021-04-30",20,90,60,100,50,10,30,40,80,70
"2021-05-01",10,90,70,100,50,20,40,30,80,60
"2021-05-02",10,90,60,100,50,20,40,30,80,70
"2021-05-03",10,90,60,100,40,20,50,30,80,70
"2021-05-04",10,90,70,100,20,30,50,60,80,40
"2021-05-05",10,90,80,100,20,30,50,60,70,40
"2021-05-06",10,90,80,100,30,20,40,60,70,50
"2021-05-07",10,90,80,100,30,40,50,60,70,20
"2021-05-08",20,90,80,100,30,40,60,50,70,10
"2021-05-09",20,90,80,100,30,40,60,50,70,10
"2021-05-10",20,90,80,100,30,40,70,60,50,10
"2021-05-11",30,90,80,100,20,40,70,60,50,10
"2021-05-12",30,90,80,100,20,40,70,50,60,10
"2021-05-13",30,90,60,100,20,40,70,50,80,10
"2021-05-14",30,90,60,100,20,40,70,50,80,10
"2021-05-15",20,90,60,100,30,40,70,50,80,10
"2021-05-16",10,90,60,100,30,40,70,50,80,20
"2021-05-17",10,90,60,100,30,40,70,50,80,20
"2021-05-18",10,90,60,100,30,50,70,40,80,20
"2021-05-19",20,90,60,100,30,40,70,50,80,10
"2021-05-20",20,90,60,100,30,40,70,50,80,10
"2021-05-21",20,90,60,100,40,30,70,50,80,10
"2021-05-22",20,90,60,100,50,30,70,40,80,10
"2021-05-23",20,90,60,100,50,30,70,40,80,10
"2021-05-24",20,90,60,100,30,40,80,50,70,10
"2021-05-25",20,90,70,100,30,50,80,40,60,10
"2021-05-26",20,90,70,100,30,50,80,40,60,10
"2021-05-27",20,90,70,100,30,50,80,40,60,10
"2021-05-28",20,90,70,100,30,50,80,40,60,10
"2021-05-29",20,90,70,100,30,50,80,40,60,10
"2021-05-30",20,90,70,100,30,50,80,40,60,10
"2021-05-31",20,90,70,100,30,50,80,40,60,10
"2021-06-01",20,90,70,100,30,50,80,40,60,10
"2021-06-02",20,90,60,100,30,50,80,40,70,10
"2021-06-03",20,90,60,100,30,50,80,40,70,10
"2021-06-04",20,90,60,100,30,50,80,40,70,10
"2021-06-05",20,90,60,100,30,50,80,40,70,10
"2021-06-06",20,90,60,100,40,50,80,30,70,10
"2021-06-07",20,90,60,100,50,40,80,30,70,10
"2021-06-08",20,90,60,100,40,30,70,50,80,10
"2021-06-09",20,90,60,100,50,30,80,40,70,10
"2021-06-10",20,90,60,100,50,30,80,40,70,10
"2021-06-11",20,90,60,100,50,30,80,40,70,10
"2021-06-12",20,90,60,100,50,40,70,30,80,10
"2021-06-13",20,90,60,100,50,40,70,30,80,10
"2021-06-14",20,90,60,100,50,40,70,30,80,10
"2021-06-15",20,90,60,100,40,50,70,30,80,10
"2021-06-16",20,90,60,100,50,30,80,40,70,10
"2021-06-17",20,90,70,100,50,30,80,40,60,10
"2021-06-18",20,90,60,100,50,30,80,40,70,10
"2021-06-19",20,90,60,100,40,30,80,50,70,10
"2021-06-20",20,90,60,100,50,30,80,40,70,10
"2021-06-21",20,90,60,100,50,30,80,40,70,10
"2021-06-22",20,90,60,100,50,30,80,40,70,10
"2021-06-23",20,90,60,100,50,30,80,40,70,10
"2021-06-24",20,90,60,100,50,40,70,30,80,10
"2021-06-25",20,90,60,100,50,30,70,40,80,10
"2021-06-26",20,90,60,100,50,30,80,40,70,10
"2021-06-27",20,90,60,100,50,30,80,40,70,10
"2021-06-28",20,90,60,100,30,40,80,50,70,10
"2021-06-29",20,90,60,100,30,40,80,50,70,10
"2021-06-30",20,90,60,100,30,40,80,50,70,10
"2021-07-01",20,90,60,100,40,30,70,50,80,10
"2021-07-02",30,90,60,100,40,20,70,50,80,10
"2021-07-03",20,90,60,100,40,30,70,50,80,10
"2021-07-04",20,90,60,100,40,30,70,50,80,10
"2021-07-05",30,90,60,100,40,20,70,50,80,10
"2021-07-06",40,90,60,100,50,20,70,30,80,10
"2021-07-07",20,90,60,100,50,40,70,30,80,10
"2021-07-08",30,90,60,100,50,20,70,40,80,10
"2021-07-09",20,90,60,100,50,30,70,40,80,10
"2021-07-10",30,90,60,100,50,40,70,20,80,10
"2021-07-11",40,90,60,100,50,30,70,20,80,10
"2021-07-12",40,90,60,100,50,20,70,30,80,10
"2021-07-13",40,90,60,100,50,20,70,30,80,10
"2021-07-14",40,90,50,100,60,20,70,30,80,10
"2021-07-15",40,90,50,100,60,20,70,30,80,10
"2021-07-16",50,90,40,100,60,20,70,30,80,10
"2021-07-17",60,90,40,100,50,20,70,30,80,10
"2021-07-18",60,70,40,100,50,20,80,30,90,10
"2021-07-19",50,70,40,100,60,20,80,30,90,10
"2021-07-20",50,70,40,100,60,20,80,30,90,10
"2021-07-21",50,70,40,100,60,20,80,30,90,10
"2021-07-22",50,70,40,100,60,20,80,30,90,10
"2021-07-23",50,70,40,100,60,10,80,30,90,20
"2021-07-24",50,60,40,100,70,20,80,30,90,10
"2021-07-25",60,40,50,100,70,20,80,30,90,10
"2021-07-26",70,50,40,100,60,20,80,30,90,10
"2021-07-27",70,50,40,100,60,30,80,20,90,10
"2021-07-28",70,50,40,100,60,20,80,30,90,10
"2021-07-29",70,60,40,100,50,20,80,30,90,10
"2021-07-30",60,70,30,100,50,40,80,20,90,10
"2021-07-31",60,70,30,100,50,40,80,20,90,10
"2021-08-01",60,70,30,100,50,40,80,20,90,10
"2021-08-02",60,70,30,100,40,50,80,20,90,10
"2021-08-03",60,80,30,100,50,40,70,20,90,10
"2021-08-04",60,70,40,100,50,30,80,20,90,10
"2021-08-05",60,80,10,100,50,40,70,30,90,20
"2021-08-06",60,90,10,100,50,40,70,30,80,20
"2021-08-07",60,90,20,100,50,40,80,30,70,10
"2021-08-08",60,80,20,100,50,40,70,30,90,10
"2021-08-09",60,90,10,100,50,40,70,30,80,20
"2021-08-10",70,80,10,100,50,40,60,20,90,30
"2021-08-11",70,80,10,100,50,40,60,20,90,30
"2021-08-12",70,80,10,100,50,40,60,30,90,20
"2021-08-13",70,80,20,100,50,40,60,30,90,10
"2021-08-14",70,90,20,80,50,40,60,30,100,10
"2021-08-15",90,100,20,70,50,40,60,30,80,10
"2021-08-16",90,100,20,60,40,50,70,30,80,10
"2021-08-17",90,100,10,60,30,50,70,20,80,40
"2021-08-18",80,100,30,10,50,40,70,20,90,60
"2021-08-19",60,100,30,10,50,40,70,20,90,80
"2021-08-20",70,100,20,10,50,40,60,30,80,90
"2021-08-21",60,90,10,30,50,40,70,20,80,100
"2021-08-22",50,100,10,60,30,40,70,20,80,90
"2021-08-23",40,100,10,60,30,50,70,20,80,90
"2021-08-24",70,90,10,20,50,40,60,30,80,100
"2021-08-25",70,100,20,10,50,30,60,40,80,90
"2021-08-26",70,100,30,10,50,20,60,40,80,90
"2021-08-27",70,90,30,10,50,20,60,40,80,100
"2021-08-28",70,100,30,10,50,20,60,40,80,90
"2021-08-29",60,100,20,10,50,30,70,40,80,90
"2021-08-30",60,100,30,10,50,20,70,40,80,90
"2021-08-31",60,100,30,10,50,20,70,40,80,90
"2021-09-01",60,100,20,10,50,30,70,40,80,90
"2021-09-02",60,100,20,10,50,30,70,40,80,90
"2021-09-03",60,100,30,10,40,20,70,50,80,90
"2021-09-04",60,100,20,30,40,10,70,50,80,90
"2021-09-05",60,100,20,10,50,30,70,40,80,90
"2021-09-06",70,100,20,10,50,40,60,30,80,90
"2021-09-07",70,100,30,10,60,40,50,20,80,90
"2021-09-08",50,100,20,10,80,40,60,30,70,90
"2021-09-09",50,100,20,10,80,40,60,30,70,90
"2021-09-10",50,100,30,10,80,40,60,20,70,90
"2021-09-11",40,100,30,10,80,50,60,20,70,90
"2021-09-12",40,100,20,10,80,50,60,30,70,90
"2021-09-13",40,100,20,10,80,50,60,30,70,90
"2021-09-14",40,100,20,10,80,50,60,30,70,90
"2021-09-15",50,100,20,10,80,40,60,30,70,90
"2021-09-16",40,90,20,10,80,50,60,30,70,100
"2021-09-17",50,90,20,10,80,40,60,30,70,100
"2021-09-18",50,90,20,10,80,40,60,30,70,100
"2021-09-19",40,90,20,10,80,50,60,30,70,100
"2021-09-20",50,90,20,10,80,40,60,30,70,100
"2021-09-21",50,90,20,10,80,40,60,30,70,100
"2021-09-22",30,90,20,10,80,50,60,40,70,100
"2021-09-23",40,90,20,10,80,50,60,30,70,100
"2021-09-24",50,90,20,10,80,40,60,30,70,100
"2021-09-25",40,90,20,10,80,50,60,30,70,100
"2021-09-26",40,90,20,10,80,50,60,30,70,100
"2021-09-27",40,90,20,10,80,50,60,30,70,100
"2021-09-28",50,90,20,10,80,40,60,30,70,100
"2021-09-29",40,90,10,20,80,50,60,30,70,100
"2021-09-30",50,90,10,20,80,40,60,30,70,100
"2021-10-01",40,90,10,20,80,50,60,30,70,100
"2021-10-02",40,90,10,20,80,50,60,30,70,100
"2021-10-03",40,90,10,20,80,50,60,30,70,100
"2021-10-04",50,90,10,20,80,40,60,30,70,100
"2021-10-05",50,90,10,20,80,40,70,30,60,100
"2021-10-06",70,90,20,10,80,40,50,30,60,100
"2021-10-07",60,90,20,10,80,40,50,30,70,100
"2021-10-08",50,90,10,20,80,40,60,30,70,100
"2021-10-09",50,90,10,20,80,40,60,30,70,100
"2021-10-10",60,90,10,20,80,40,50,30,70,100
"2021-10-11",70,100,20,10,80,40,60,30,50,90
"2021-10-12",60,100,10,20,80,40,70,30,50,90
"2021-10-13",60,100,10,20,80,40,70,30,50,90
"2021-10-14",60,100,10,20,80,40,70,30,50,90
"2021-10-15",60,100,10,40,80,30,70,20,50,90
"2021-10-16",60,100,10,40,80,30,70,20,50,90
"2021-10-17",60,100,10,40,80,30,70,20,50,90
"2021-10-18",60,100,10,50,80,30,70,20,40,90
"2021-10-19",60,100,10,50,80,30,70,20,40,90
"2021-10-20",50,100,10,60,80,30,70,20,40,90
"2021-10-21",60,100,10,30,80,50,70,20,40,90
"2021-10-22",60,100,10,30,80,40,70,20,50,90
"2021-10-23",50,100,10,30,80,60,70,20,40,90
"2021-10-24",50,100,10,30,80,60,70,20,40,90
"2021-10-25",50,100,10,40,80,70,60,20,30,90
"2021-10-26",30,100,10,50,80,60,70,20,40,90
"2021-10-27",40,100,10,60,80,30,70,20,50,90
"2021-10-28",30,100,10,70,80,50,60,20,40,90
"2021-10-29",30,100,10,70,80,50,60,20,40,90
"2021-10-30",40,100,10,60,80,30,70,20,50,90
"2021-10-31",40,100,10,70,80,20,60,30,50,90
"2021-11-01",50,100,10,70,80,30,60,20,40,90
"2021-11-02",50,100,10,70,80,20,60,30,40,90
"2021-11-03",50,100,10,70,80,20,60,30,40,90
"2021-11-04",50,100,10,70,80,20,60,30,40,90
"2021-11-05",50,100,10,70,80,20,60,30,40,90
"2021-11-06",50,100,10,70,80,30,60,20,40,90
"2021-11-07",50,100,10,70,80,30,60,20,40,90
"2021-11-08",50,100,10,70,80,30,60,40,20,90
"2021-11-09",30,100,10,60,80,20,40,70,50,90
"2021-11-10",40,100,10,50,80,30,60,70,20,90
"2021-11-11",50,100,10,30,80,40,60,70,20,90
"2021-11-12",50,100,10,30,80,40,70,60,20,90
"2021-11-13",50,90,20,30,80,40,60,70,10,100
"2021-11-14",50,100,20,30,80,40,60,70,10,90
"2021-11-15",50,90,20,40,80,30,60,70,10,100
"2021-11-16",60,90,10,40,80,30,70,50,20,100
"2021-11-17",50,90,10,40,80,30,70,60,20,100
"2021-11-18",60,90,20,40,80,30,70,50,10,100
"2021-11-19",60,90,20,40,80,30,70,50,10,100
"2021-11-20",50,90,20,40,80,30,70,60,10,100
"2021-11-21",50,100,20,30,80,40,70,60,10,90
"2021-11-22",60,90,20,40,80,30,70,50,10,100
"2021-11-23",60,100,20,40,80,30,70,50,10,90
"2021-11-24",50,100,20,40,80,30,70,60,10,90
"2021-11-25",40,100,20,50,80,30,70,60,10,90
"2021-11-26",40,100,20,60,80,30,70,50,10,90
"2021-11-27",60,90,20,40,80,30,70,50,10,100
"2021-11-28",60,90,20,40,80,30,70,50,10,100
"2021-11-29",50,90,20,60,80,30,70,40,10,100
"2021-11-30",40,90,20,60,80,30,70,50,10,100
"2021-12-01",50,90,30,70,80,20,60,40,10,100
"2021-12-02",50,90,30,70,80,20,60,40,10,100
"2021-12-03",60,80,20,90,70,30,50,40,10,100
"2021-12-04",50,90,20,70,80,30,60,40,10,100
"2021-12-05",50,90,30,70,80,20,60,40,10,100
"2021-12-06",50,70,30,90,80,20,60,40,10,100
"2021-12-07",50,60,20,90,80,30,70,40,10,100
"2021-12-08",70,60,20,90,40,30,80,50,10,100
"2021-12-09",70,60,30,90,20,40,80,50,10,100
"2021-12-10",70,60,20,90,40,30,80,50,10,100
"2021-12-11",70,60,20,100,40,30,80,50,10,90
"2021-12-12",70,60,40,100,20,30,80,50,10,90
"2021-12-13",70,60,40,90,20,30,80,50,10,100
"2021-12-14",70,60,40,90,30,20,80,50,10,100
"2021-12-15",60,80,30,90,40,20,70,50,10,100
"2021-12-16",60,80,40,100,30,20,70,50,10,90
"2021-12-17",60,80,30,90,40,20,70,50,10,100
"2021-12-18",60,70,40,90,20,30,80,50,10,100
"2021-12-19",60,80,40,100,20,30,70,50,10,90
"2021-12-20",60,70,30,90,20,40,80,50,10,100
"2021-12-21",60,70,30,100,20,40,80,50,10,90
"2021-12-22",60,70,30,100,20,40,80,50,10,90
"2021-12-23",60,70,30,100,20,40,80,50,10,90
"2021-12-24",60,70,20,100,30,40,80,50,10,90
"2021-12-25",60,80,20,100,40,30,70,50,10,90
"2021-12-26",60,80,20,100,30,40,70,50,10,90
"2021-12-27",60,80,20,100,30,40,70,50,10,90
