"Date","BTC.USD","SOL.USD","BCH.USD","MATIC.USD","ALGO.USD","LINK.USD","ETH.USD","LTC.USD","ADA.USD","AVAX.USD"
"2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-26",70,50,10,100,30,20,60,40,90,80
"2021-03-27",60,70,10,100,30,20,50,40,90,80
"2021-03-28",60,70,10,100,30,20,50,40,90,80
"2021-03-29",60,70,10,100,30,20,50,40,90,80
"2021-03-30",60,70,10,100,30,20,50,40,90,80
"2021-03-31",60,70,10,100,30,20,50,40,90,80
"2021-04-01",50,70,10,100,30,20,60,40,90,80
"2021-04-02",50,80,10,100,30,20,60,40,90,70
"2021-04-03",50,80,10,100,30,20,60,40,90,70
"2021-04-04",50,80,10,100,30,20,60,40,90,70
"2021-04-05",50,80,10,100,30,20,60,40,90,70
"2021-04-06",50,80,10,100,30,20,60,40,90,70
"2021-04-07",50,80,10,100,30,20,60,40,90,70
"2021-04-08",50,80,10,100,30,20,60,40,90,70
"2021-04-09",50,80,10,100,30,20,60,40,90,70
"2021-04-10",50,80,10,100,30,20,60,40,90,70
"2021-04-11",50,80,10,100,30,20,60,40,90,70
"2021-04-12",50,80,10,100,30,20,60,40,90,70
"2021-04-13",50,80,10,100,30,20,60,40,90,70
"2021-04-14",40,80,10,100,30,20,60,50,90,70
"2021-04-15",40,80,10,100,30,20,60,50,90,70
"2021-04-16",40,80,20,100,30,10,60,50,90,70
"2021-04-17",30,80,20,100,40,10,50,60,90,70
"2021-04-18",40,90,20,100,30,10,60,50,80,70
"2021-04-19",40,90,20,100,30,10,60,50,80,70
"2021-04-20",40,90,10,100,30,20,60,50,80,70
"2021-04-21",40,90,20,100,30,10,60,50,80,70
"2021-04-22",40,90,20,100,30,10,70,50,80,60
"2021-04-23",40,90,20,100,30,10,70,50,80,60
"2021-04-24",50,100,20,90,30,10,70,40,80,60
"2021-04-25",40,100,20,90,30,10,70,50,80,60
"2021-04-26",30,90,20,100,40,10,70,50,80,60
"2021-04-27",30,90,20,100,50,10,60,40,80,70
"2021-04-28",30,90,20,100,50,10,70,40,80,60
"2021-04-29",30,90,20,100,50,10,60,40,80,70
"2021-04-30",30,90,20,100,50,10,60,40,80,70
"2021-05-01",30,90,20,100,50,10,60,40,80,70
"2021-05-02",30,90,20,100,50,10,60,40,80,70
"2021-05-03",20,90,30,100,50,10,60,40,80,70
"2021-05-04",10,90,20,100,40,30,60,50,80,70
"2021-05-05",10,90,40,100,30,20,60,50,80,70
"2021-05-06",10,90,50,100,30,20,60,40,80,70
"2021-05-07",10,90,30,100,50,20,60,40,80,70
"2021-05-08",10,90,30,100,50,20,60,40,80,70
"2021-05-09",10,90,30,100,40,20,60,50,80,70
"2021-05-10",20,90,40,100,30,10,60,50,80,70
"2021-05-11",10,90,40,100,30,20,60,50,80,70
"2021-05-12",10,90,30,100,40,20,60,50,80,70
"2021-05-13",10,90,30,100,40,20,60,50,80,70
"2021-05-14",10,90,30,100,50,20,60,40,80,70
"2021-05-15",10,80,40,100,50,20,60,30,90,70
"2021-05-16",10,80,40,100,50,20,60,30,90,70
"2021-05-17",10,90,40,100,50,20,60,30,80,70
"2021-05-18",10,90,40,100,50,20,60,30,80,70
"2021-05-19",20,90,40,100,50,10,60,30,80,70
"2021-05-20",20,90,40,100,50,10,60,30,80,70
"2021-05-21",20,90,40,100,50,10,60,30,80,70
"2021-05-22",20,90,40,100,50,10,60,30,80,70
"2021-05-23",40,90,30,100,50,10,60,20,80,70
"2021-05-24",20,90,40,100,50,10,60,30,80,70
"2021-05-25",20,90,40,100,50,10,60,30,80,70
"2021-05-26",10,90,40,100,50,20,60,30,80,70
"2021-05-27",10,90,40,100,50,20,60,30,80,70
"2021-05-28",10,90,40,100,50,20,60,30,80,70
"2021-05-29",20,90,40,100,50,10,60,30,80,70
"2021-05-30",10,90,40,100,50,20,60,30,80,70
"2021-05-31",10,90,40,100,50,30,60,20,80,70
"2021-06-01",10,90,40,100,50,30,60,20,80,70
"2021-06-02",10,90,40,100,50,30,60,20,80,70
"2021-06-03",10,90,40,100,50,30,60,20,80,70
"2021-06-04",10,90,40,100,50,30,60,20,80,70
"2021-06-05",10,90,40,100,50,20,60,30,80,70
"2021-06-06",10,90,40,100,50,20,60,30,80,70
"2021-06-07",10,90,40,100,50,20,60,30,80,70
"2021-06-08",10,90,40,100,50,20,60,30,80,70
"2021-06-09",10,90,40,100,50,20,60,30,80,70
"2021-06-10",20,90,40,100,50,10,60,30,80,70
"2021-06-11",20,90,30,100,50,10,70,40,80,60
"2021-06-12",20,90,40,100,50,10,70,30,80,60
"2021-06-13",20,90,40,100,50,10,60,30,80,70
"2021-06-14",20,90,40,100,50,10,60,30,80,70
"2021-06-15",20,90,40,100,50,10,60,30,80,70
"2021-06-16",30,90,40,100,50,10,60,20,80,70
"2021-06-17",20,90,40,100,50,30,60,10,80,70
"2021-06-18",20,90,40,100,50,30,60,10,80,70
"2021-06-19",20,90,40,100,50,30,60,10,80,70
"2021-06-20",20,90,30,100,50,40,60,10,80,70
"2021-06-21",20,90,40,100,50,30,60,10,80,70
"2021-06-22",30,90,40,100,50,20,60,10,80,70
"2021-06-23",20,90,40,100,50,30,60,10,80,70
"2021-06-24",20,90,30,100,50,40,60,10,80,70
"2021-06-25",20,90,30,100,50,40,60,10,80,70
"2021-06-26",20,90,30,100,50,40,60,10,80,70
"2021-06-27",20,90,30,100,50,40,60,10,80,70
"2021-06-28",20,90,30,100,50,40,60,10,80,70
"2021-06-29",20,90,30,100,50,40,60,10,80,70
"2021-06-30",20,90,30,100,50,40,60,10,80,70
"2021-07-01",20,90,30,100,50,40,60,10,80,70
"2021-07-02",20,90,30,100,50,40,60,10,80,70
"2021-07-03",20,90,30,100,50,40,60,10,80,70
"2021-07-04",20,90,30,100,50,40,60,10,80,70
"2021-07-05",20,90,30,100,50,40,60,10,80,70
"2021-07-06",20,90,30,100,50,40,60,10,80,70
"2021-07-07",20,90,30,100,60,40,50,10,80,70
"2021-07-08",20,90,30,100,60,40,50,10,80,70
"2021-07-09",20,90,30,100,70,40,50,10,80,60
"2021-07-10",30,90,20,100,70,40,50,10,80,60
"2021-07-11",10,90,30,100,70,40,60,20,80,50
"2021-07-12",10,90,30,100,70,40,60,20,80,50
"2021-07-13",10,90,30,100,70,40,60,20,80,50
"2021-07-14",10,90,30,100,70,40,60,20,80,50
"2021-07-15",20,90,40,100,70,10,60,30,80,50
"2021-07-16",40,90,50,100,60,10,70,20,80,30
"2021-07-17",40,90,50,100,60,10,70,30,80,20
"2021-07-18",50,90,40,100,60,10,70,20,80,30
"2021-07-19",40,90,30,100,70,10,60,20,80,50
"2021-07-20",50,90,40,100,60,10,70,20,80,30
"2021-07-21",50,90,40,100,60,10,70,20,80,30
"2021-07-22",40,90,50,100,60,10,70,30,80,20
"2021-07-23",40,90,50,100,60,10,70,30,80,20
"2021-07-24",50,90,40,100,60,10,70,20,80,30
"2021-07-25",50,90,40,100,60,10,70,30,80,20
"2021-07-26",50,90,40,100,60,10,70,30,80,20
"2021-07-27",40,90,50,100,60,10,70,30,80,20
"2021-07-28",40,90,50,100,60,10,70,30,80,20
"2021-07-29",40,90,60,100,50,10,70,20,80,30
"2021-07-30",40,90,60,100,50,10,70,30,80,20
"2021-07-31",40,90,60,100,50,20,70,30,80,10
"2021-08-01",40,90,60,100,50,10,70,30,80,20
"2021-08-02",40,90,60,100,50,20,70,30,80,10
"2021-08-03",40,90,60,100,50,30,70,20,80,10
"2021-08-04",40,90,60,100,50,30,70,20,80,10
"2021-08-05",50,90,60,100,40,20,70,30,80,10
"2021-08-06",50,90,60,100,40,30,70,20,80,10
"2021-08-07",50,90,60,100,40,20,70,30,80,10
"2021-08-08",50,90,60,100,20,40,70,30,80,10
"2021-08-09",50,90,60,100,20,30,70,40,80,10
"2021-08-10",50,90,60,100,20,40,80,30,70,10
"2021-08-11",50,90,60,100,20,40,70,30,80,10
"2021-08-12",50,90,60,100,20,30,70,40,80,10
"2021-08-13",60,90,50,100,20,40,70,30,80,10
"2021-08-14",60,90,50,100,20,30,70,40,80,10
"2021-08-15",50,90,60,100,20,30,70,40,80,10
"2021-08-16",50,90,60,100,20,40,70,30,80,10
"2021-08-17",50,90,60,100,20,40,70,30,80,10
"2021-08-18",50,90,60,100,10,40,70,30,80,20
"2021-08-19",50,90,60,100,20,30,70,10,80,40
"2021-08-20",40,90,50,100,30,20,70,10,80,60
"2021-08-21",30,90,50,100,40,20,70,10,80,60
"2021-08-22",30,90,50,100,40,10,70,20,80,60
"2021-08-23",10,90,50,100,40,30,70,20,80,60
"2021-08-24",30,90,50,100,40,10,70,20,80,60
"2021-08-25",20,90,50,100,40,30,70,10,80,60
"2021-08-26",30,90,50,100,40,10,80,20,70,60
"2021-08-27",40,90,50,100,10,20,80,30,70,60
"2021-08-28",40,100,50,90,10,20,80,30,70,60
"2021-08-29",40,100,50,90,10,20,80,30,70,60
"2021-08-30",40,100,50,90,10,20,80,30,70,60
"2021-08-31",20,100,50,90,40,30,80,10,70,60
"2021-09-01",10,100,50,90,30,40,80,20,70,60
"2021-09-02",10,100,50,90,40,30,80,20,70,60
"2021-09-03",10,100,50,90,30,20,80,40,70,60
"2021-09-04",10,100,50,90,30,20,70,40,80,60
"2021-09-05",10,100,50,90,30,20,80,40,70,60
"2021-09-06",10,100,50,90,40,30,70,20,80,60
"2021-09-07",10,100,50,90,40,30,70,20,80,60
"2021-09-08",20,100,40,90,60,10,70,30,80,50
"2021-09-09",10,100,50,90,70,30,60,20,80,40
"2021-09-10",10,100,40,90,70,30,60,20,80,50
"2021-09-11",10,100,40,90,60,30,50,20,80,70
"2021-09-12",10,100,40,90,70,30,50,20,80,60
"2021-09-13",10,100,40,90,70,30,50,20,80,60
"2021-09-14",10,100,40,90,60,30,70,20,80,50
"2021-09-15",10,100,40,90,50,30,70,20,80,60
"2021-09-16",10,100,40,90,50,30,70,20,60,80
"2021-09-17",10,100,40,90,50,30,70,20,60,80
"2021-09-18",10,100,40,90,50,30,70,20,60,80
"2021-09-19",10,100,40,90,50,30,70,20,60,80
"2021-09-20",10,100,40,90,50,30,60,20,80,70
"2021-09-21",10,100,40,90,50,20,60,30,70,80
"2021-09-22",10,100,40,90,50,30,60,20,70,80
"2021-09-23",10,100,40,90,50,30,60,20,70,80
"2021-09-24",10,100,40,90,50,30,60,20,70,80
"2021-09-25",10,100,40,90,50,30,60,20,70,80
"2021-09-26",10,100,40,90,50,30,60,20,70,80
"2021-09-27",10,100,40,90,50,30,60,20,70,80
"2021-09-28",10,100,40,90,50,30,60,20,70,80
"2021-09-29",10,100,40,90,50,30,60,20,70,80
"2021-09-30",10,100,40,90,50,30,60,20,70,80
"2021-10-01",20,100,40,90,50,30,60,10,70,80
"2021-10-02",20,100,40,90,50,30,60,10,70,80
"2021-10-03",10,100,40,90,50,30,60,20,70,80
"2021-10-04",20,100,40,90,50,30,60,10,70,80
"2021-10-05",30,100,40,90,50,20,60,10,70,80
"2021-10-06",40,100,30,90,50,20,60,10,70,80
"2021-10-07",30,100,40,90,50,20,60,10,70,80
"2021-10-08",40,100,30,90,50,20,60,10,70,80
"2021-10-09",30,100,40,90,50,20,60,10,70,80
"2021-10-10",40,100,30,90,50,20,60,10,80,70
"2021-10-11",40,100,30,90,50,20,60,10,70,80
"2021-10-12",40,100,30,90,50,20,80,10,70,60
"2021-10-13",40,100,30,90,50,20,70,10,60,80
"2021-10-14",40,100,30,90,50,10,80,20,70,60
"2021-10-15",40,100,30,90,50,10,80,20,60,70
"2021-10-16",40,100,10,90,50,30,70,20,60,80
"2021-10-17",40,100,20,90,50,30,80,10,60,70
"2021-10-18",40,100,10,90,50,20,70,30,60,80
"2021-10-19",40,100,10,90,50,30,70,20,60,80
"2021-10-20",40,100,10,90,50,20,70,30,60,80
"2021-10-21",40,100,10,90,50,30,60,20,70,80
"2021-10-22",40,100,10,90,50,30,60,20,70,80
"2021-10-23",40,100,10,90,50,30,60,20,70,80
"2021-10-24",40,100,10,90,50,30,60,20,70,80
"2021-10-25",40,100,10,90,60,30,50,20,70,80
"2021-10-26",40,100,10,90,60,30,50,20,70,80
"2021-10-27",40,100,10,80,50,30,70,20,60,90
"2021-10-28",40,100,10,90,50,30,70,20,60,80
"2021-10-29",40,100,10,80,50,30,70,20,60,90
"2021-10-30",40,100,10,90,50,30,70,20,60,80
"2021-10-31",40,100,10,90,50,30,70,20,60,80
"2021-11-01",40,100,10,90,50,30,70,20,60,80
"2021-11-02",40,100,10,90,50,30,70,20,60,80
"2021-11-03",40,100,10,90,50,30,60,20,70,80
"2021-11-04",40,100,10,90,60,30,50,20,70,80
"2021-11-05",40,100,10,90,60,30,50,20,70,80
"2021-11-06",40,100,10,90,50,30,70,20,60,80
"2021-11-07",40,100,10,90,50,30,70,20,60,80
"2021-11-08",40,100,10,80,70,30,50,20,60,90
"2021-11-09",40,100,10,80,70,20,50,30,60,90
"2021-11-10",40,100,10,80,70,30,50,20,60,90
"2021-11-11",50,100,10,80,70,30,40,20,60,90
"2021-11-12",50,100,10,70,80,30,40,20,60,90
"2021-11-13",60,100,10,80,70,20,50,30,40,90
"2021-11-14",70,100,10,60,80,20,50,30,40,90
"2021-11-15",70,100,10,50,80,20,60,30,40,90
"2021-11-16",80,100,10,50,70,20,60,30,40,90
"2021-11-17",80,100,10,50,60,20,70,30,40,90
"2021-11-18",70,100,10,20,80,30,60,40,50,90
"2021-11-19",60,100,10,20,80,30,70,40,50,90
"2021-11-20",60,90,10,20,80,30,70,50,40,100
"2021-11-21",60,100,10,20,80,30,70,50,40,90
"2021-11-22",60,90,10,50,80,20,70,40,30,100
"2021-11-23",60,100,10,50,80,30,70,40,20,90
"2021-11-24",60,100,10,20,80,30,70,50,40,90
